mir,gene
hsa-miR-449b-5p,INA
hsa-miR-449b-5p,TAF5
hsa-miR-449b-5p,NRIP3
hsa-miR-449b-5p,LGR4
hsa-miR-449b-5p,ARHGAP1
hsa-miR-449b-5p,MTA2
hsa-miR-449b-5p,BCL9L
hsa-miR-449b-5p,NECTIN1
hsa-miR-449b-5p,SRPRA
hsa-miR-449b-5p,LDHA
hsa-miR-449b-5p,DGKZ
hsa-miR-449b-5p,TMEM109
hsa-miR-449b-5p,ESRRA
hsa-miR-449b-5p,RPS6KA4
hsa-miR-449b-5p,SNX15
hsa-miR-449b-5p,ARL2-SNX15
hsa-miR-449b-5p,PACS1
hsa-miR-449b-5p,DPP3
hsa-miR-449b-5p,ELMOD1
hsa-miR-449b-5p,DIXDC1
hsa-miR-449b-5p,SIDT2
hsa-miR-449b-5p,TMEM25
hsa-miR-449b-5p,SLC2A13
hsa-miR-449b-5p,LMBR1L
hsa-miR-449b-5p,ANKRD52
hsa-miR-449b-5p,BAZ2A
hsa-miR-449b-5p,KITLG
hsa-miR-449b-5p,EEA1
hsa-miR-449b-5p,TMCC3
hsa-miR-449b-5p,FGD6
hsa-miR-449b-5p,CORO1C
hsa-miR-449b-5p,MMAB
hsa-miR-449b-5p,VPS37B
hsa-miR-449b-5p,FOXJ2
hsa-miR-449b-5p,STK38L
hsa-miR-449b-5p,CACNB3
hsa-miR-449b-5p,TBC1D30
hsa-miR-449b-5p,ZDHHC17
hsa-miR-449b-5p,NAV3
hsa-miR-449b-5p,SYT1
hsa-miR-449b-5p,TRAFD1
hsa-miR-449b-5p,ZIC5
hsa-miR-449b-5p,PRKD1
hsa-miR-449b-5p,STRN3
hsa-miR-449b-5p,GMFB
hsa-miR-449b-5p,SGPP1
hsa-miR-449b-5p,ELMSAN1
hsa-miR-449b-5p,RPS6KL1
hsa-miR-449b-5p,ANGEL1
hsa-miR-449b-5p,FOXN3
hsa-miR-449b-5p,C14orf28
hsa-miR-449b-5p,ARID4A
hsa-miR-449b-5p,DAAM1
hsa-miR-449b-5p,FUT8
hsa-miR-449b-5p,YY1
hsa-miR-449b-5p,ADAM10
hsa-miR-449b-5p,RTF1
hsa-miR-449b-5p,MAP1A
hsa-miR-449b-5p,MAP2K1
hsa-miR-449b-5p,GLCE
hsa-miR-449b-5p,SEMA4B
hsa-miR-449b-5p,SLCO3A1
hsa-miR-449b-5p,USP31
hsa-miR-449b-5p,RANBP10
hsa-miR-449b-5p,CBFA2T3
hsa-miR-449b-5p,ALDOA
hsa-miR-449b-5p,ATMIN
hsa-miR-449b-5p,VAMP2
hsa-miR-449b-5p,FLOT2
hsa-miR-449b-5p,STAC2
hsa-miR-449b-5p,VAT1
hsa-miR-449b-5p,MPP2
hsa-miR-449b-5p,CUEDC1
hsa-miR-449b-5p,LIMD2
hsa-miR-449b-5p,SDK2
hsa-miR-449b-5p,SGSM2
hsa-miR-449b-5p,TTC19
hsa-miR-449b-5p,SUPT6H
hsa-miR-449b-5p,ZNF207
hsa-miR-449b-5p,MAPT
hsa-miR-449b-5p,ROCK1
hsa-miR-449b-5p,LMAN1
hsa-miR-449b-5p,PTPRM
hsa-miR-449b-5p,MTCL1
hsa-miR-449b-5p,SEH1L
hsa-miR-449b-5p,SMAD4
hsa-miR-449b-5p,SGTA
hsa-miR-449b-5p,DNAJB1
hsa-miR-449b-5p,NUMBL
hsa-miR-449b-5p,DMWD
hsa-miR-449b-5p,RRAS
hsa-miR-449b-5p,EVI5L
hsa-miR-449b-5p,SLC44A2
hsa-miR-449b-5p,AXL
hsa-miR-449b-5p,ZNF304
hsa-miR-449b-5p,ZNF551
hsa-miR-449b-5p,PREB
hsa-miR-449b-5p,LMAN2L
hsa-miR-449b-5p,SEMA4C
hsa-miR-449b-5p,MGAT4A
hsa-miR-449b-5p,NR4A2
hsa-miR-449b-5p,SATB2
hsa-miR-449b-5p,FAM126B
hsa-miR-449b-5p,MYCN
hsa-miR-449b-5p,FKBP1B
hsa-miR-449b-5p,FOXN2
hsa-miR-449b-5p,TSN
hsa-miR-449b-5p,PKP4
hsa-miR-449b-5p,CERS6
hsa-miR-449b-5p,COPS7B
hsa-miR-449b-5p,ASB1
hsa-miR-449b-5p,ATG4B
hsa-miR-449b-5p,LZTS3
hsa-miR-449b-5p,JAG1
hsa-miR-449b-5p,PLCB1
hsa-miR-449b-5p,TGIF2
hsa-miR-449b-5p,PLCG1
hsa-miR-449b-5p,RCAN1
hsa-miR-449b-5p,C2CD2
hsa-miR-449b-5p,ITSN1
hsa-miR-449b-5p,AP1B1
hsa-miR-449b-5p,MYH9
hsa-miR-449b-5p,DDX17
hsa-miR-449b-5p,SATB1
hsa-miR-449b-5p,SLC4A7
hsa-miR-449b-5p,UBP1
hsa-miR-449b-5p,FOXP1
hsa-miR-449b-5p,NAA50
hsa-miR-449b-5p,MSL2
hsa-miR-449b-5p,NCEH1
hsa-miR-449b-5p,TBL1XR1
hsa-miR-449b-5p,ATXN7
hsa-miR-449b-5p,ALCAM
hsa-miR-449b-5p,SIDT1
hsa-miR-449b-5p,ZDHHC23
hsa-miR-449b-5p,PPP2R3A
hsa-miR-449b-5p,SPSB4
hsa-miR-449b-5p,C3orf58
hsa-miR-449b-5p,FNDC3B
hsa-miR-449b-5p,CLOCK
hsa-miR-449b-5p,CNOT6L
hsa-miR-449b-5p,TBCK
hsa-miR-449b-5p,LEF1
hsa-miR-449b-5p,ARSJ
hsa-miR-449b-5p,ACSL1
hsa-miR-449b-5p,PDGFRA
hsa-miR-449b-5p,METAP1
hsa-miR-449b-5p,ANK2
hsa-miR-449b-5p,PALLD
hsa-miR-449b-5p,GALNT7
hsa-miR-449b-5p,CTNND2
hsa-miR-449b-5p,SMIM15
hsa-miR-449b-5p,F2RL2
hsa-miR-449b-5p,CHD1
hsa-miR-449b-5p,JADE2
hsa-miR-449b-5p,ARHGAP26
hsa-miR-449b-5p,NDST1
hsa-miR-449b-5p,ERGIC1
hsa-miR-449b-5p,CREBRF
hsa-miR-449b-5p,NSD1
hsa-miR-449b-5p,NRN1
hsa-miR-449b-5p,COL12A1
hsa-miR-449b-5p,WASF1
hsa-miR-449b-5p,FRK
hsa-miR-449b-5p,FBXO30
hsa-miR-449b-5p,DLL1
hsa-miR-449b-5p,E2F3
hsa-miR-449b-5p,SOX4
hsa-miR-449b-5p,BRPF3
hsa-miR-449b-5p,PURB
hsa-miR-449b-5p,NAPEPLD
hsa-miR-449b-5p,PNPLA8
hsa-miR-449b-5p,CNOT4
hsa-miR-449b-5p,CREB5
hsa-miR-449b-5p,IKZF1
hsa-miR-449b-5p,PEG10
hsa-miR-449b-5p,MET
hsa-miR-449b-5p,UBN2
hsa-miR-449b-5p,CASP2
hsa-miR-449b-5p,FAM167A
hsa-miR-449b-5p,STC1
hsa-miR-449b-5p,JPH1
hsa-miR-449b-5p,TPD52
hsa-miR-449b-5p,PIP4P2
hsa-miR-449b-5p,CCNE2
hsa-miR-449b-5p,C8orf37
hsa-miR-449b-5p,ZNF16
hsa-miR-449b-5p,CHMP7
hsa-miR-449b-5p,ZFHX4
hsa-miR-449b-5p,PKIA
hsa-miR-449b-5p,E2F5
hsa-miR-449b-5p,OSGIN2
hsa-miR-449b-5p,MLLT3
hsa-miR-449b-5p,GAS1
hsa-miR-449b-5p,TMEM246
hsa-miR-449b-5p,KLF4
hsa-miR-449b-5p,PHF19
hsa-miR-449b-5p,NOTCH1
hsa-miR-449b-5p,UHRF2
hsa-miR-449b-5p,MIGA2
hsa-miR-449b-5p,SCML2
hsa-miR-449b-5p,AMER1
hsa-miR-449b-5p,ACSL4
hsa-miR-449b-5p,TMEM255A
hsa-miR-449b-5p,TENM1
hsa-miR-4500,IGF2BP1
hsa-miR-450a-5p,MEIS2
hsa-miR-450b-5p,VCP
hsa-miR-451a,EMSY
hsa-miR-451a,AEBP2
hsa-miR-451a,SAMD4B
hsa-miR-451a,CAB39
hsa-miR-451a,YWHAZ
hsa-miR-452-5p,PKN2
hsa-miR-452-5p,DR1
hsa-miR-452-5p,CELF2
hsa-miR-452-5p,CSTF3
hsa-miR-452-5p,PHF21A
hsa-miR-452-5p,EPS8
hsa-miR-452-5p,ANKS1B
hsa-miR-452-5p,KLF12
hsa-miR-452-5p,DACT1
hsa-miR-452-5p,RCOR1
hsa-miR-452-5p,COPS2
hsa-miR-452-5p,RAB11A
hsa-miR-452-5p,ZNF592
hsa-miR-452-5p,PAPD5
hsa-miR-452-5p,TMEM147
hsa-miR-452-5p,SERTAD2
hsa-miR-452-5p,CNPPD1
hsa-miR-452-5p,CCNT2
hsa-miR-452-5p,HAT1
hsa-miR-452-5p,BZW1
hsa-miR-452-5p,SUMO3
hsa-miR-452-5p,DYRK1A
hsa-miR-452-5p,TIMP3
hsa-miR-452-5p,TMCC1
hsa-miR-452-5p,RYK
hsa-miR-452-5p,NAP1L5
hsa-miR-452-5p,SNX18
hsa-miR-452-5p,TNPO1
hsa-miR-452-5p,VEGFA
hsa-miR-452-5p,KDM7A
hsa-miR-452-5p,INTS8
hsa-miR-452-5p,RNF139
hsa-miR-452-5p,BICD2
hsa-miR-452-5p,RPS6KA3
hsa-miR-452-5p,PHF6
hsa-miR-454-3p,CHD5
hsa-miR-454-3p,USP48
hsa-miR-454-3p,E2F2
hsa-miR-454-3p,RUNX3
hsa-miR-454-3p,FAM46B
hsa-miR-454-3p,RPA2
hsa-miR-454-3p,SNIP1
hsa-miR-454-3p,TESK2
hsa-miR-454-3p,EPS15
hsa-miR-454-3p,SLC35D1
hsa-miR-454-3p,DEPDC1
hsa-miR-454-3p,ANKRD13C
hsa-miR-454-3p,USP33
hsa-miR-454-3p,F3
hsa-miR-454-3p,WDR47
hsa-miR-454-3p,STX6
hsa-miR-454-3p,ACBD3
hsa-miR-454-3p,NUP133
hsa-miR-454-3p,ARID4B
hsa-miR-454-3p,CEP170
hsa-miR-454-3p,CAMTA1
hsa-miR-454-3p,TARDBP
hsa-miR-454-3p,AL109811.4
hsa-miR-454-3p,VPS13D
hsa-miR-454-3p,DNAJC16
hsa-miR-454-3p,SPEN
hsa-miR-454-3p,SZRD1
hsa-miR-454-3p,OTUD3
hsa-miR-454-3p,YTHDF2
hsa-miR-454-3p,AGO4
hsa-miR-454-3p,AGO1
hsa-miR-454-3p,ZNF684
hsa-miR-454-3p,CMPK1
hsa-miR-454-3p,BTF3L4
hsa-miR-454-3p,ZFYVE9
hsa-miR-454-3p,NFIA
hsa-miR-454-3p,MIER1
hsa-miR-454-3p,GADD45A
hsa-miR-454-3p,SRSF11
hsa-miR-454-3p,MIGA1
hsa-miR-454-3p,RTCA
hsa-miR-454-3p,S1PR1
hsa-miR-454-3p,CSF1
hsa-miR-454-3p,WNT2B
hsa-miR-454-3p,PTGFRN
hsa-miR-454-3p,ZBTB7B
hsa-miR-454-3p,SLC25A44
hsa-miR-454-3p,KLHL20
hsa-miR-454-3p,TROVE2
hsa-miR-454-3p,FBXO28
hsa-miR-454-3p,SLC35F3
hsa-miR-454-3p,ZBTB18
hsa-miR-454-3p,DIP2C
hsa-miR-454-3p,FAM107B
hsa-miR-454-3p,SKIDA1
hsa-miR-454-3p,ACBD5
hsa-miR-454-3p,ARHGAP12
hsa-miR-454-3p,NRP1
hsa-miR-454-3p,PSAP
hsa-miR-454-3p,DLG5
hsa-miR-454-3p,ADAM12
hsa-miR-454-3p,RBM17
hsa-miR-454-3p,MLLT10
hsa-miR-454-3p,ZEB1
hsa-miR-454-3p,UBE2D1
hsa-miR-454-3p,NRBF2
hsa-miR-454-3p,PTEN
hsa-miR-454-3p,BTAF1
hsa-miR-454-3p,SLF2
hsa-miR-454-3p,EMX2
hsa-miR-454-3p,ABRAXAS2
hsa-miR-454-3p,SBF2
hsa-miR-454-3p,PIK3C2A
hsa-miR-454-3p,SPTY2D1
hsa-miR-454-3p,MPPED2
hsa-miR-454-3p,CHST1
hsa-miR-454-3p,ARHGAP1
hsa-miR-454-3p,FOSL1
hsa-miR-454-3p,SHANK2
hsa-miR-454-3p,PGM2L1
hsa-miR-454-3p,RAB30
hsa-miR-454-3p,NPAT
hsa-miR-454-3p,PPP2R1B
hsa-miR-454-3p,USP28
hsa-miR-454-3p,DDX6
hsa-miR-454-3p,WEE1
hsa-miR-454-3p,AMPD3
hsa-miR-454-3p,GTF2H1
hsa-miR-454-3p,ZFP91
hsa-miR-454-3p,KDM2A
hsa-miR-454-3p,PPP6R3
hsa-miR-454-3p,FAT3
hsa-miR-454-3p,ARHGEF12
hsa-miR-454-3p,CD69
hsa-miR-454-3p,CAPRIN2
hsa-miR-454-3p,POU6F1
hsa-miR-454-3p,MAP3K12
hsa-miR-454-3p,ANKRD52
hsa-miR-454-3p,E2F7
hsa-miR-454-3p,BTG1
hsa-miR-454-3p,IGF1
hsa-miR-454-3p,CLIP1
hsa-miR-454-3p,PITPNM2
hsa-miR-454-3p,MPHOSPH9
hsa-miR-454-3p,UBC
hsa-miR-454-3p,WNK1
hsa-miR-454-3p,GOLT1B
hsa-miR-454-3p,IKZF4
hsa-miR-454-3p,ELK3
hsa-miR-454-3p,FAM222A
hsa-miR-454-3p,MTMR6
hsa-miR-454-3p,SPART
hsa-miR-454-3p,DIAPH3
hsa-miR-454-3p,POU4F1
hsa-miR-454-3p,EFNB2
hsa-miR-454-3p,PAN3
hsa-miR-454-3p,AKAP11
hsa-miR-454-3p,CDADC1
hsa-miR-454-3p,SLAIN1
hsa-miR-454-3p,ATP11A
hsa-miR-454-3p,CFL2
hsa-miR-454-3p,SOS2
hsa-miR-454-3p,FERMT2
hsa-miR-454-3p,CNIH1
hsa-miR-454-3p,ATG14
hsa-miR-454-3p,EXOC5
hsa-miR-454-3p,RTN1
hsa-miR-454-3p,ZFYVE26
hsa-miR-454-3p,MAP3K9
hsa-miR-454-3p,DICER1
hsa-miR-454-3p,ATG2B
hsa-miR-454-3p,BAG5
hsa-miR-454-3p,TOGARAM1
hsa-miR-454-3p,FRMD6
hsa-miR-454-3p,NAA30
hsa-miR-454-3p,RAD51B
hsa-miR-454-3p,SMOC1
hsa-miR-454-3p,RBM25
hsa-miR-454-3p,COX8C
hsa-miR-454-3p,WDR20
hsa-miR-454-3p,MARK3
hsa-miR-454-3p,NIPA1
hsa-miR-454-3p,KATNBL1
hsa-miR-454-3p,INO80
hsa-miR-454-3p,SECISBP2L
hsa-miR-454-3p,LYSMD2
hsa-miR-454-3p,RFX7
hsa-miR-454-3p,NPTN
hsa-miR-454-3p,CPEB1
hsa-miR-454-3p,PAK6
hsa-miR-454-3p,BAHD1
hsa-miR-454-3p,USP8
hsa-miR-454-3p,ZNF609
hsa-miR-454-3p,ARL6IP1
hsa-miR-454-3p,DYNC1LI2
hsa-miR-454-3p,MAF
hsa-miR-454-3p,ZCCHC14
hsa-miR-454-3p,FANCA
hsa-miR-454-3p,FAM234A
hsa-miR-454-3p,ITPRIPL2
hsa-miR-454-3p,TMEM159
hsa-miR-454-3p,TNRC6A
hsa-miR-454-3p,CYLD
hsa-miR-454-3p,CHD9
hsa-miR-454-3p,CBFB
hsa-miR-454-3p,C16orf70
hsa-miR-454-3p,ANKFY1
hsa-miR-454-3p,ZBTB4
hsa-miR-454-3p,RASD1
hsa-miR-454-3p,TOM1L2
hsa-miR-454-3p,ULK2
hsa-miR-454-3p,RAB34
hsa-miR-454-3p,STAT3
hsa-miR-454-3p,HOXB3
hsa-miR-454-3p,TRIM37
hsa-miR-454-3p,SMARCD2
hsa-miR-454-3p,TEX2
hsa-miR-454-3p,FAM104A
hsa-miR-454-3p,SRSF2
hsa-miR-454-3p,TIMP2
hsa-miR-454-3p,PAFAH1B1
hsa-miR-454-3p,NDEL1
hsa-miR-454-3p,MLLT6
hsa-miR-454-3p,DGKE
hsa-miR-454-3p,AKAP1
hsa-miR-454-3p,DYNLL2
hsa-miR-454-3p,CLTC
hsa-miR-454-3p,BPTF
hsa-miR-454-3p,ABHD3
hsa-miR-454-3p,GAREM1
hsa-miR-454-3p,NOL4
hsa-miR-454-3p,RPRD1A
hsa-miR-454-3p,IER3IP1
hsa-miR-454-3p,TCF4
hsa-miR-454-3p,DSEL
hsa-miR-454-3p,RAB12
hsa-miR-454-3p,ANKRD12
hsa-miR-454-3p,RALBP1
hsa-miR-454-3p,APCDD1
hsa-miR-454-3p,LDLRAD4
hsa-miR-454-3p,RBBP8
hsa-miR-454-3p,KIAA1468
hsa-miR-454-3p,TSHZ1
hsa-miR-454-3p,MEX3D
hsa-miR-454-3p,NR2C2AP
hsa-miR-454-3p,PPP6R1
hsa-miR-454-3p,THOP1
hsa-miR-454-3p,2-Mar
hsa-miR-454-3p,LDLR
hsa-miR-454-3p,SPHK2
hsa-miR-454-3p,PXDN
hsa-miR-454-3p,ASXL2
hsa-miR-454-3p,MEMO1
hsa-miR-454-3p,PRKD3
hsa-miR-454-3p,CALM2
hsa-miR-454-3p,CCDC88A
hsa-miR-454-3p,PELI1
hsa-miR-454-3p,FBXO48
hsa-miR-454-3p,TGOLN2
hsa-miR-454-3p,CHMP3
hsa-miR-454-3p,RNF103-CHMP3
hsa-miR-454-3p,NCKAP5
hsa-miR-454-3p,LRP1B
hsa-miR-454-3p,ZEB2
hsa-miR-454-3p,ACVR1
hsa-miR-454-3p,LY75
hsa-miR-454-3p,LRP2
hsa-miR-454-3p,NEUROD1
hsa-miR-454-3p,FRZB
hsa-miR-454-3p,HECW2
hsa-miR-454-3p,CUL3
hsa-miR-454-3p,NCOA1
hsa-miR-454-3p,CENPO
hsa-miR-454-3p,LCLAT1
hsa-miR-454-3p,BIRC6
hsa-miR-454-3p,SOCS5
hsa-miR-454-3p,LGALSL
hsa-miR-454-3p,MXD1
hsa-miR-454-3p,SLC9A2
hsa-miR-454-3p,PTPN4
hsa-miR-454-3p,INHBB
hsa-miR-454-3p,SPOPL
hsa-miR-454-3p,EPC2
hsa-miR-454-3p,TANC1
hsa-miR-454-3p,RAPGEF4
hsa-miR-454-3p,MAP3K20
hsa-miR-454-3p,MFSD6
hsa-miR-454-3p,NABP1
hsa-miR-454-3p,NRP2
hsa-miR-454-3p,PIKFYVE
hsa-miR-454-3p,ATG16L1
hsa-miR-454-3p,SNX5
hsa-miR-454-3p,MAFB
hsa-miR-454-3p,SERINC3
hsa-miR-454-3p,B4GALT5
hsa-miR-454-3p,SPATA2
hsa-miR-454-3p,ZNF217
hsa-miR-454-3p,PMEPA1
hsa-miR-454-3p,SNPH
hsa-miR-454-3p,PRNP
hsa-miR-454-3p,PLCB1
hsa-miR-454-3p,BTBD3
hsa-miR-454-3p,SLC24A3
hsa-miR-454-3p,CHMP4B
hsa-miR-454-3p,PHF20
hsa-miR-454-3p,NPEPL1
hsa-miR-454-3p,STX16-NPEPL1
hsa-miR-454-3p,SLC2A4RG
hsa-miR-454-3p,TMEM50B
hsa-miR-454-3p,BRWD1
hsa-miR-454-3p,SIK1
hsa-miR-454-3p,SIK1B
hsa-miR-454-3p,DIP2A
hsa-miR-454-3p,TOB2
hsa-miR-454-3p,PPP6R2
hsa-miR-454-3p,VGLL4
hsa-miR-454-3p,FYCO1
hsa-miR-454-3p,MAP4
hsa-miR-454-3p,STIMATE
hsa-miR-454-3p,SFMBT1
hsa-miR-454-3p,LRIG1
hsa-miR-454-3p,EOGT
hsa-miR-454-3p,ROBO1
hsa-miR-454-3p,NAA50
hsa-miR-454-3p,HEG1
hsa-miR-454-3p,TBL1XR1
hsa-miR-454-3p,PEX5L
hsa-miR-454-3p,ABCC5
hsa-miR-454-3p,MB21D2
hsa-miR-454-3p,ITPR1
hsa-miR-454-3p,PPARG
hsa-miR-454-3p,SLC6A6
hsa-miR-454-3p,PLCL2
hsa-miR-454-3p,RAB5A
hsa-miR-454-3p,TGFBR2
hsa-miR-454-3p,APPL1
hsa-miR-454-3p,SLMAP
hsa-miR-454-3p,PTPRG
hsa-miR-454-3p,KBTBD8
hsa-miR-454-3p,ZDHHC23
hsa-miR-454-3p,PXYLP1
hsa-miR-454-3p,MED12L
hsa-miR-454-3p,MBNL1
hsa-miR-454-3p,FXR1
hsa-miR-454-3p,TP63
hsa-miR-454-3p,FAM43A
hsa-miR-454-3p,SEL1L3
hsa-miR-454-3p,ARAP2
hsa-miR-454-3p,G3BP2
hsa-miR-454-3p,CNOT6L
hsa-miR-454-3p,WDFY3
hsa-miR-454-3p,FAM13A
hsa-miR-454-3p,NR3C2
hsa-miR-454-3p,SH3D19
hsa-miR-454-3p,FSTL5
hsa-miR-454-3p,ACSL1
hsa-miR-454-3p,CPEB2
hsa-miR-454-3p,STIM2
hsa-miR-454-3p,KLF3
hsa-miR-454-3p,PDGFRA
hsa-miR-454-3p,KIT
hsa-miR-454-3p,EREG
hsa-miR-454-3p,CDS1
hsa-miR-454-3p,ARHGAP24
hsa-miR-454-3p,NPNT
hsa-miR-454-3p,CYP2U1
hsa-miR-454-3p,JADE1
hsa-miR-454-3p,IL15
hsa-miR-454-3p,ARFIP1
hsa-miR-454-3p,TRIM2
hsa-miR-454-3p,PRKAA1
hsa-miR-454-3p,LYSMD3
hsa-miR-454-3p,IRF1
hsa-miR-454-3p,SKP1
hsa-miR-454-3p,FAM13B
hsa-miR-454-3p,RNF145
hsa-miR-454-3p,ERBIN
hsa-miR-454-3p,PAPD4
hsa-miR-454-3p,LNPEP
hsa-miR-454-3p,C5orf30
hsa-miR-454-3p,SNX2
hsa-miR-454-3p,UBE2D2
hsa-miR-454-3p,MAT2B
hsa-miR-454-3p,CPEB4
hsa-miR-454-3p,CNOT6
hsa-miR-454-3p,TRERF1
hsa-miR-454-3p,ENPP5
hsa-miR-454-3p,CDK19
hsa-miR-454-3p,HIVEP2
hsa-miR-454-3p,FOXF2
hsa-miR-454-3p,EDN1
hsa-miR-454-3p,JARID2
hsa-miR-454-3p,SOX4
hsa-miR-454-3p,TMEM63B
hsa-miR-454-3p,FBXO9
hsa-miR-454-3p,PTP4A1
hsa-miR-454-3p,PHF3
hsa-miR-454-3p,CYB5R4
hsa-miR-454-3p,POU3F2
hsa-miR-454-3p,NUS1
hsa-miR-454-3p,GJA1
hsa-miR-454-3p,MYB
hsa-miR-454-3p,HECA
hsa-miR-454-3p,PHACTR2
hsa-miR-454-3p,AL049844.1
hsa-miR-454-3p,SASH1
hsa-miR-454-3p,ESR1
hsa-miR-454-3p,QKI
hsa-miR-454-3p,SMOC2
hsa-miR-454-3p,RNF216
hsa-miR-454-3p,HOXA3
hsa-miR-454-3p,GRB10
hsa-miR-454-3p,ZNF3
hsa-miR-454-3p,EPHB4
hsa-miR-454-3p,BMT2
hsa-miR-454-3p,WASL
hsa-miR-454-3p,ZNF800
hsa-miR-454-3p,IMPDH1
hsa-miR-454-3p,CNOT4
hsa-miR-454-3p,FASTK
hsa-miR-454-3p,KMT2C
hsa-miR-454-3p,TTYH3
hsa-miR-454-3p,CCDC126
hsa-miR-454-3p,CREB5
hsa-miR-454-3p,CCT6A
hsa-miR-454-3p,ANKIB1
hsa-miR-454-3p,CASD1
hsa-miR-454-3p,PPP1R9A
hsa-miR-454-3p,HBP1
hsa-miR-454-3p,MDFIC
hsa-miR-454-3p,TES
hsa-miR-454-3p,MET
hsa-miR-454-3p,UBN2
hsa-miR-454-3p,INSIG1
hsa-miR-454-3p,LONRF1
hsa-miR-454-3p,DLC1
hsa-miR-454-3p,STC1
hsa-miR-454-3p,NSD3
hsa-miR-454-3p,MYBL1
hsa-miR-454-3p,ARFGEF1
hsa-miR-454-3p,PIP4P2
hsa-miR-454-3p,SLC25A32
hsa-miR-454-3p,SYBU
hsa-miR-454-3p,MTMR9
hsa-miR-454-3p,DPYSL2
hsa-miR-454-3p,ESCO2
hsa-miR-454-3p,WRN
hsa-miR-454-3p,SULF1
hsa-miR-454-3p,FZD6
hsa-miR-454-3p,ZFPM2
hsa-miR-454-3p,PLAA
hsa-miR-454-3p,RNF38
hsa-miR-454-3p,ABCA1
hsa-miR-454-3p,DENND1A
hsa-miR-454-3p,TSC1
hsa-miR-454-3p,TMEM250
hsa-miR-454-3p,DENND4C
hsa-miR-454-3p,GDA
hsa-miR-454-3p,HABP4
hsa-miR-454-3p,SLC44A1
hsa-miR-454-3p,MIGA2
hsa-miR-454-3p,PIGA
hsa-miR-454-3p,ARX
hsa-miR-454-3p,WNK3
hsa-miR-454-3p,ABCB7
hsa-miR-454-3p,ACSL4
hsa-miR-454-3p,RAP2C
hsa-miR-454-3p,MMGT1
hsa-miR-454-3p,MECP2
hsa-miR-454-3p,MID1IP1
hsa-miR-454-3p,SUV39H1
hsa-miR-454-3p,CLCN5
hsa-miR-454-3p,TSPYL2
hsa-miR-454-3p,FAM155B
hsa-miR-454-3p,EDA
hsa-miR-454-3p,CHIC1
hsa-miR-454-3p,ZNF711
hsa-miR-454-3p,HPRT1
hsa-miR-454-3p,FMR1
hsa-miR-455-3p,FBXO42
hsa-miR-455-3p,WDR26
hsa-miR-455-3p,ELF3
hsa-miR-455-3p,ZBTB18
hsa-miR-455-3p,SAR1A
hsa-miR-455-3p,ARHGAP32
hsa-miR-455-3p,OSBPL8
hsa-miR-455-3p,PCBP2
hsa-miR-455-3p,HOXC4
hsa-miR-455-3p,SLC25A3
hsa-miR-455-3p,KPNA3
hsa-miR-455-3p,PCDH9
hsa-miR-455-3p,ZFP36L1
hsa-miR-455-3p,PTPN9
hsa-miR-455-3p,SMG1
hsa-miR-455-3p,SALL1
hsa-miR-455-3p,GABARAPL2
hsa-miR-455-3p,DLG4
hsa-miR-455-3p,LRRC75A
hsa-miR-455-3p,DYNLL2
hsa-miR-455-3p,ESCO1
hsa-miR-455-3p,SMAD2
hsa-miR-455-3p,NFKBID
hsa-miR-455-3p,DMWD
hsa-miR-455-3p,STK17B
hsa-miR-455-3p,CUL3
hsa-miR-455-3p,TCF7L1
hsa-miR-455-3p,PNKD
hsa-miR-455-3p,HM13
hsa-miR-455-3p,DCUN1D1
hsa-miR-455-3p,ARMC8
hsa-miR-455-3p,H2AFZ
hsa-miR-455-3p,NLN
hsa-miR-455-3p,PIK3R1
hsa-miR-455-3p,CNOT6
hsa-miR-455-3p,SSR1
hsa-miR-455-3p,NUP153
hsa-miR-455-3p,HDAC2
hsa-miR-455-3p,MEPCE
hsa-miR-455-3p,PPP2R2A
hsa-miR-455-3p,NFIB
hsa-miR-455-3p,ANP32B
hsa-miR-455-3p,LHX2
hsa-miR-455-3p,MOSPD1
hsa-miR-455-5p,PTP4A2
hsa-miR-455-5p,TRIM33
hsa-miR-455-5p,GDAP2
hsa-miR-455-5p,ADD3
hsa-miR-455-5p,SHOC2
hsa-miR-455-5p,TNKS1BP1
hsa-miR-455-5p,ETS1
hsa-miR-455-5p,PPP1R12A
hsa-miR-455-5p,CDKN1B
hsa-miR-455-5p,USP15
hsa-miR-455-5p,TMED2
hsa-miR-455-5p,ZNF10
hsa-miR-455-5p,KPNA3
hsa-miR-455-5p,DOCK9
hsa-miR-455-5p,DCAF5
hsa-miR-455-5p,TJP1
hsa-miR-455-5p,USP3
hsa-miR-455-5p,DYNC1LI2
hsa-miR-455-5p,SOCS3
hsa-miR-455-5p,NLK
hsa-miR-455-5p,SUZ12
hsa-miR-455-5p,LUC7L3
hsa-miR-455-5p,RPS6KB1
hsa-miR-455-5p,KDSR
hsa-miR-455-5p,RANBP3
hsa-miR-455-5p,TSHZ3
hsa-miR-455-5p,HNRNPL
hsa-miR-455-5p,NR4A2
hsa-miR-455-5p,BAZ2B
hsa-miR-455-5p,SOX11
hsa-miR-455-5p,PAPOLG
hsa-miR-455-5p,NCK2
hsa-miR-455-5p,TAF4
hsa-miR-455-5p,RIN2
hsa-miR-455-5p,DYRK1A
hsa-miR-455-5p,BRD1
hsa-miR-455-5p,TOMM22
hsa-miR-455-5p,TMEM167A
hsa-miR-455-5p,GABRB2
